       421     127643.        0.443404         1.51483         28085.4        0.584980E+21
       422     127823.        0.500389         1.38436         37171.8        0.795766E+21
       423     128003.        0.556241         1.26669         45478.8        0.100716E+22
       424     128184.        0.609831         1.16272         53102.0        0.121930E+22
       425     128365.        0.661066         1.07152         60132.2        0.143236E+22
       426     128545.        0.710029        0.991838         66651.9        0.164651E+22
       427     128727.        0.756777        0.922391         72735.7        0.186162E+22
       428     120781.        0.801105        0.862188         78427.0        0.207615E+22
       429     1.00000         1.65128        0.274875E-03     1069.09        0.164786E+21
       430     127283.        0.366939         1.55264         8175.57        0.183862E+21
       431     127463.        0.406074         1.45408         18896.9        0.393790E+21
       432     127643.        0.460732         1.33389         28780.1        0.604116E+21
       433     127823.        0.518255         1.21889         37810.3        0.814945E+21
       434     128003.        0.574610         1.11552         46067.2        0.102639E+22
       435     128184.        0.628781         1.02429         53646.5        0.123860E+22
       436     128365.        0.680679        0.944301         60638.5        0.145173E+22
       437     128545.        0.730358        0.874433         67125.5        0.166597E+22
       438     128727.        0.777842        0.813554         73180.3        0.188106E+22
       439     120781.        0.822893        0.760792         78848.1        0.209562E+22
       440     1.00000         1.62478        0.256112E-03     1234.48        0.183862E+21
       441     127283.        0.389712         1.32065         8870.37        0.200880E+21
       442     127463.        0.431377         1.23368         19550.0        0.410833E+21
       443     127643.        0.487710         1.13114         29382.5        0.621192E+21
       444     127823.        0.546693         1.03380         38364.6        0.832066E+21
       445     128003.        0.604497        0.946510         46578.6        0.104357E+22
       446     128184.        0.660162        0.869527         54120.5        0.125584E+22
       447     128365.        0.713591        0.802047         61080.1        0.146904E+22
       448     128545.        0.764804        0.743117         67539.5        0.168337E+22
       449     128727.        0.813791        0.691780         73569.4        0.189844E+22
       450     120781.        0.860284        0.647287         79217.9        0.211302E+22
       451     1.00000         1.64525        0.228017E-03     1385.32        0.200880E+21
       452     127283.        0.374351         1.17948         9475.48        0.215463E+21
       453     127463.        0.416539         1.10029         20118.0        0.425441E+21
       454     127643.        0.471681         1.00889         29906.9        0.635832E+21
       455     127823.        0.528818        0.922547         38847.8        0.846750E+21
       456     128003.        0.584507        0.845208         47025.2        0.105831E+22
       457     128184.        0.637931        0.777019         54535.2        0.127064E+22
       458     128365.        0.689053        0.717248         61467.4        0.148392E+22
